txn_id,timestamp,amount,bank,hour,previous_failures,is_subscription,days_since_last_success,failure_reason,would_retry_succeed
txn_164873,2026-08-20T01:36:41.633991,183.73,SBI,13,0,0,7,risk_block,0
txn_827729,2026-08-20T01:36:41.634031,246.93,Axis,8,0,0,57,card_expired,0
txn_871393,2026-09-04T01:36:41.634069,634.98,Axis,9,0,0,32,risk_block,0
txn_735843,2026-09-05T01:36:41.634155,641.76,HDFC,16,2,0,72,insufficient_funds,1
txn_204755,2026-08-23T01:36:41.634231,373.66,IDFC,14,2,1,69,risk_block,0
txn_445938,2026-08-25T01:36:41.634323,442.22,HDFC,3,1,0,53,bank_timeout,1
txn_383932,2026-08-15T01:36:41.634365,900.3,Axis,0,0,0,43,otp_failed,0
txn_451477,2026-08-16T01:36:41.634416,324.99,ICICI,17,0,1,23,insufficient_funds,1
txn_901594,2026-08-18T01:36:41.634455,56.1,Axis,22,0,0,15,otp_failed,0
txn_388384,2026-08-24T01:36:41.634494,753.94,Kotak,16,0,0,7,bank_timeout,0
txn_917847,2026-08-14T01:36:41.634532,4632.09,SBI,6,0,0,17,risk_block,1
txn_404080,2026-07-31T01:36:41.634570,1522.4,SBI,21,0,1,45,risk_block,0
txn_613909,2026-08-05T01:36:41.634617,747.93,SBI,3,0,1,52,bank_timeout,1
txn_589155,2026-08-14T01:36:41.634657,181.91,Axis,11,3,0,58,insufficient_funds,0
txn_624493,2026-08-19T01:36:41.634706,714.67,Axis,12,0,0,44,card_expired,0
txn_837392,2026-09-05T01:36:41.634746,570.51,YesBank,9,0,1,68,insufficient_funds,0
txn_697083,2026-09-03T01:36:41.634785,1087.08,IDFC,20,0,0,30,insufficient_funds,1
txn_402388,2026-08-11T01:36:41.634823,153.33,YesBank,14,0,0,18,bank_timeout,0
txn_407181,2026-08-10T01:36:41.634861,163.25,SBI,7,2,0,43,risk_block,0
txn_169123,2026-08-29T01:36:41.634898,440.79,ICICI,11,1,0,17,card_expired,0
txn_656552,2026-08-06T01:36:41.634936,1515.41,ICICI,13,1,0,2,insufficient_funds,1
txn_991123,2026-09-05T01:36:41.634973,322.14,HDFC,10,1,0,28,issuer_down,1
txn_728937,2026-08-28T01:36:41.635012,931.63,Axis,2,2,0,37,insufficient_funds,0
txn_866781,2026-08-11T01:36:41.635050,801.23,ICICI,7,2,0,9,issuer_down,1
txn_712404,2026-09-04T01:36:41.635087,1775.72,SBI,18,1,1,47,risk_block,0
txn_521439,2026-08-06T01:36:41.635125,1170.33,YesBank,18,0,0,52,network_error,1
txn_981065,2026-08-29T01:36:41.635162,137.43,Axis,17,0,0,56,card_expired,1
txn_924353,2026-07-23T01:36:41.635199,210.91,IDFC,11,0,1,15,insufficient_funds,0
txn_972582,2026-08-11T01:36:41.635236,213.64,Kotak,7,0,0,21,bank_timeout,1
txn_301107,2026-09-04T01:36:41.635274,876.84,IDFC,19,1,0,53,insufficient_funds,0
txn_385069,2026-08-09T01:36:41.635311,319.53,IDFC,22,0,1,49,card_expired,0
txn_462710,2026-07-28T01:36:41.635349,2607.02,YesBank,0,1,0,30,issuer_down,1
txn_530754,2026-08-27T01:36:41.635387,1458.95,YesBank,14,2,1,57,insufficient_funds,1
